tokens;tags
['▁о', 'сет', 'инский', '▁рас', 'соль', 'ный'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁с', 'рел', 'ство', '▁до', 'я', '▁мы', 'ть', 'я', '▁посуд', 'ы'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['грибы', '100', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['200', 'г', 'СЕМЕЧКИ'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['печенье', '160г'];['B-TYPE', 'B-VOLUME']
['▁густ', 'ые'];['B-TYPE', 'I-TYPE']
['вино', '0.43л'];['B-TYPE', 'B-VOLUME']
['5.3л', 'ОТДЫХ'];['B-VOLUME', 'B-TYPE']
['▁5%', '▁BREF', '▁'];['B-PERCENT', 'B-BRAND', 'B-TYPE']
['▁ли', '▁сок', 'сады'];['B-VOLUME', 'B-TYPE', 'B-BRAND']
['mont', '▁'];['B-BRAND', 'B-TYPE']
['орехи', '110', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['ЧИПСЫ', '50', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['Залить', 'Кипятком', '200Г'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁спе', 'тан'];['B-TYPE', 'I-TYPE']
['340', 'г', 'веган'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁ме', '▁60'];['B-TYPE', 'B-VOLUME']
['▁у', 'ли', 'тки'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁тор', 'тил', 'ии'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['салфетки', '8sht'];['B-TYPE', 'B-VOLUME']
['▁', 'NO', '▁gaz'];['B-BRAND', 'I-BRAND', 'B-TYPE']
['▁ту', 'о', 'лет', 'на'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁кра', 'бы'];['B-TYPE', 'I-TYPE']
['▁бата', 'рей', 'ка'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁китайски', 'й', '▁салат'];['B-TYPE', 'I-TYPE', 'B-TYPE']
['100', '%', 'КАКАО'];['B-PERCENT', 'I-PERCENT', 'B-TYPE']
['перекусы', '60г'];['B-TYPE', 'B-VOLUME']
['osnovnye', 'bljuda', '400g'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['семечки', 'W00г'];['B-TYPE', 'B-VOLUME']
['ВЫГОДНО', '3.2%'];['B-TYPE', 'B-PERCENT']
['▁го', 'мо', 'ген', 'изирован', 'н'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁со', 'ад', 'кий'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁семе', 'чки', '▁от', '▁ат'];['B-TYPE', 'I-TYPE', 'O', 'O']
['▁', 'ТВОР', '▁%', 'та'];['B-TYPE', 'I-TYPE', 'B-PERCENT', 'B-BRAND']
['▁шоу', 'о', 'лад'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁подс', 'веч', 'ники', '▁inte'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND']
['▁си', 'др', '▁', 'маркет'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['60', 'шт', 'уход', 'за', 'телом'];['B-VOLUME', 'I-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['фрукты', '1шт'];['B-TYPE', 'B-VOLUME']
['кефир', '180g'];['B-TYPE', 'B-VOLUME']
['▁чу', 'б', 'рек'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁са', 'лом', 'ка'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['ПОЛЬЗА', '12%'];['B-TYPE', 'B-PERCENT']
['▁со', 'су', 'с', '▁для', '▁хот'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O']
['где', 'орехи', '110', 'Г'];['O', 'B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁скра', 'бы'];['B-TYPE', 'I-TYPE']
['ДЕТСКИЕ', 'НАПИТКИ', '1', 'г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['без', 'глютена', '40', 'г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁молоко', '▁л'];['B-TYPE', 'B-VOLUME']
['▁', 'МЕ', '▁60'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁по', 'ми', 'ор'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁при', 'права', '▁для', '▁кур', 'т', 'цы'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁газ', '▁ли'];['B-TYPE', 'B-VOLUME']
['▁лепе', 'ш', 'к', 'п'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁чер', 'ная', '▁карта'];['B-TYPE', 'I-TYPE', 'B-TYPE']
['▁консерв', 'аф'];['B-TYPE', 'I-TYPE']
['КРУПЫ', 'магазин', '900Г'];['B-TYPE', 'O', 'B-VOLUME']
['▁под', 'жар', 'ка'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁ф', 'руг', 'рут'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁твор', 'ол', 'г'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['550Г', 'перекус', 'с', 'пользой'];['B-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['189', 'г', 'НОВИНКИ', 'С', 'ДОСТАВКОЙ'];['B-VOLUME', 'I-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['Мясо', '440г'];['B-TYPE', 'B-VOLUME']
['завтраки', '3.5%'];['B-TYPE', 'B-PERCENT']
['150мл', 'лэтуаль', 'в', 'пятёрочке'];['B-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁вып', 'ичке'];['B-TYPE', 'I-TYPE']
['140г', 'zamorozhennye', 'bljuda'];['B-VOLUME', 'B-TYPE', 'I-TYPE']
['новинки', 'с', 'доставкой', '67', '%'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-PERCENT', 'I-PERCENT']
['ЧАЙ', '120г'];['B-TYPE', 'B-VOLUME']
['270мл', 'perekusy'];['B-VOLUME', 'B-TYPE']
['▁мы', 'ло', '.'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁finish', '▁кап', 'сул', 'ы'];['B-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['hoztovary', '10шт'];['B-TYPE', 'B-VOLUME']
['КОЛБАСА', '360', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁c', 'ы', 'рки'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['леденцы', '155Г'];['B-TYPE', 'B-VOLUME']
['▁туш', 'енная'];['B-TYPE', 'I-TYPE']
['▁do', 'om', 'ix'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁га', 'мак'];['B-TYPE', 'I-TYPE']
['о', '▁ме', '▁60'];['O', 'B-TYPE', 'B-VOLUME']
['175', 'Г', 'ЗАВТРАКИ', 'после'];['B-VOLUME', 'I-VOLUME', 'B-TYPE', 'O']
['▁бул', 'у', 'гур'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁и', 'кра', '▁с', '▁коп', 'чё'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O']
['икра', '100Г'];['B-TYPE', 'B-VOLUME']
['Соломка', '204МЛ'];['B-TYPE', 'B-VOLUME']
['▁', 'МЕ', '▁60'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['Сухари', '200г'];['B-TYPE', 'B-VOLUME']
['▁я', 'др', 'ён', 'а'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['паштеты', '70', 'g'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁пи', 'тив'];['O', 'O']
['▁твор', 'ою', 'ная'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁банан', 'овы'];['B-TYPE', 'I-TYPE']
['▁стакан', '▁ла', 'би', 'рин'];['B-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['уход', 'за', 'собой', '80', 'мл'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['дача', 'без', '50Л'];['B-TYPE', 'O', 'B-VOLUME']
['▁', 'ТУАЛЕТ', 'Бере', '▁8'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'B-VOLUME']
['▁', 'ква', 'су'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'лото', 'с'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['лёд', '8.5', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['▁вер', 'мут', '▁marti'];['B-TYPE', 'I-TYPE', 'B-BRAND']
['чипсы', '3г'];['B-TYPE', 'B-VOLUME']
['▁энерг', 'ети', 'ков'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁смета', '▁куб', '▁', '25'];['B-TYPE', 'B-BRAND', 'B-PERCENT', 'I-PERCENT']
['мармелад', '16', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['выгодно', '700мл'];['B-TYPE', 'B-VOLUME']
['пиво', '350', 'мл'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['19мл', 'АРОМАТЫ', 'ДЛЯ', 'ДОМА'];['B-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁fini'];['B-BRAND']
['▁15%', 'do', '▁сыр'];['B-PERCENT', 'B-BRAND', 'B-TYPE']
['▁си', 'тно', '▁ку', 'мы'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['мясные', '40', '%', 'каждый'];['B-TYPE', 'B-PERCENT', 'I-PERCENT', 'O']
['птица', '900g', 'только'];['B-TYPE', 'B-VOLUME', 'O']
['вода', '1l'];['B-TYPE', 'B-VOLUME']
['210', 'Г', 'только', 'в', 'доставке'];['B-VOLUME', 'I-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'рож', 'о'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁кому', '-', 'нибудь', '▁atmosphere'];['O', 'O', 'O', 'B-BRAND']
['▁твор', 'ог', '▁сер', 'нур', 'ск'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['suhari', '200', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['каши', '375g'];['B-TYPE', 'B-VOLUME']
['▁кру', 'жек', '▁фа', 'кел', 'м'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND', 'I-BRAND']
['▁ви', 'нный', '▁marti'];['B-TYPE', 'I-TYPE', 'B-BRAND']
['халва', '16%'];['B-TYPE', 'B-PERCENT']
['если', '1', 'шт', 'игры'];['O', 'B-VOLUME', 'I-VOLUME', 'B-TYPE']
['200', 'Г', 'семечки'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁ба', 'тон', 'ч', 'т'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['300g', 'МАЙОНЕЗ'];['B-VOLUME', 'B-TYPE']
['▁л', 'гур', 'ец'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁г', 'руша', '▁пюре'];['B-TYPE', 'I-TYPE', 'B-TYPE']
['для', 'собак', '95', 'Г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁смета', '▁', '15', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT', 'I-PERCENT']
['Йогурты', '10g'];['B-TYPE', 'B-VOLUME']
['халва', '220', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['T0', 'мл', 'аксессуары'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁с', 'ыт', 'ник'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['4%', 'уксус'];['B-PERCENT', 'B-TYPE']
['и', '130', 'ml', 'какао'];['O', 'B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁тр', 'ю', 'фе', 'ля'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'лук', '▁реп', 'ка'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['морсы', '385', 'Мл'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['дача', '1.7l'];['B-TYPE', 'B-VOLUME']
['▁со', 'ус', '▁том', 'ат', 'ный', '▁для', '▁спа', 'ге', 'т', 'ти'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O', 'O']
['1', 'Л', 'веган'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['КОТЛЕТЫ', '450г'];['B-TYPE', 'B-VOLUME']
['200g', 'ЗЕЛЕНЬ'];['B-VOLUME', 'B-TYPE']
['▁кон', 'дици', 'о', 'гер', '▁за', '▁до'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O']
['Сосиски', '500', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁ме', '▁', '60'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁', 'ию', 'гурт'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['440г', 'колбаса'];['B-VOLUME', 'B-TYPE']
['▁круп', 'ка', '▁гре', 'чне', 'ва'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁со', 'уу', 'сы'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['фрукты', '2шт'];['B-TYPE', 'B-VOLUME']
['▁свр', 'ки'];['B-TYPE', 'I-TYPE']
['лёд', '90', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['уксус', '100', '%', 'распродажа'];['B-TYPE', 'B-PERCENT', 'I-PERCENT', 'O']
['▁', 'кус', 'оч', 'к'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁хр', 'ен', '▁готовы'];['B-TYPE', 'I-TYPE', 'B-TYPE']
['детское', 'питание', '800г'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['160', 'г', 'для', 'кошек'];['B-VOLUME', 'I-VOLUME', 'B-TYPE', 'I-TYPE']
['▁', 'сель', 'дь', '-'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['Ароматы', 'Для', 'Дома', '1', 'шт'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['200мл', 'vegan'];['B-VOLUME', 'B-TYPE']
['▁ке', '▁1', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['600Г', 'farsh'];['B-VOLUME', 'B-TYPE']
['Соки', '1.45', 'л'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['Без', 'Глютена', '200мл'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁в', 'зан', 'ка'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁а', 'тя', 'ше', 'во', '▁сне', 'жо'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE']
['340', 'Г', 'пасты'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁1%', '▁ке'];['B-PERCENT', 'B-TYPE']
['▁', 'маркет', '▁ку', 'ско', 'вой'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁сахар', '▁кг'];['B-TYPE', 'B-VOLUME']
['▁', 'нут', 'ела'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['УХОД', 'ЗА', 'ПОЛОСТЬЮ', 'РТА', '150', 'ml'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁рез', 'ин', 'овые'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['лэтуаль', 'в', 'пятёрочке', '460ml'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['vino', '0.44л'];['B-TYPE', 'B-VOLUME']
['74g', 'халва'];['B-VOLUME', 'B-TYPE']
['▁кап', 'еста'];['B-TYPE', 'I-TYPE']
['▁по', 'г', 'рем', 'ушка'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['ВИНО', '430МЛ'];['B-TYPE', 'B-VOLUME']
['ПИВО', '0.', '0', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT', 'I-PERCENT']
['▁', 'rio'];['O', 'O']
['уксус', '3', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['▁зуб', 'ная', '▁', 'щ', 'ёт', 'ка', '▁детска', 'я'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O']
['▁ле', 'бок'];['O', 'O']
['▁бе', 'дро', '▁кур', 'ино'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁напитки', '▁диабет', 'ически'];['B-TYPE', 'B-TYPE', 'I-TYPE']
['▁кос', 'ме', 'тички', '▁prima', 'ni'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-BRAND', 'I-BRAND']
['▁лад', 'ога', '▁дж'];['B-BRAND', 'I-BRAND', 'B-TYPE']
['▁и', 'нд', 'н', 'цка'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['100', 'Г', 'супы'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁н', 'ф', '▁', 'каль', 'ку', 'ля', 'то'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['igrushki', '120', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['для', 'мытья', 'посуды', '16г'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['26sht', 'АПТЕКА', 'чтобы'];['B-VOLUME', 'B-TYPE', 'O']
['▁де', 'зо', 'дл', 'ран', 'т'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁медаль', 'он', '▁из', '▁', 'инде', 'йки'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['9g', 'если', 'shkola'];['B-VOLUME', 'O', 'B-TYPE']
['▁де', 'зон', 'дар', 'ант'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁vis', '▁', 'корм'];['B-BRAND', 'B-TYPE', 'I-TYPE']
['паштеты', 'w90', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁корм', 'кг'];['B-TYPE', 'B-VOLUME']
['▁bore', 'alis'];['B-BRAND', 'I-BRAND']
['йогурты', '320Г'];['B-TYPE', 'B-VOLUME']
['120', 'г', 'Игрушки'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁бу', 'бли', 'к'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['Газировка', '1л'];['B-TYPE', 'B-VOLUME']
['100Г', 'Уход', 'За', 'Телом'];['B-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['сухофрукты', '100', 'мл'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['ПРЯНИКИ', '345г'];['B-TYPE', 'B-VOLUME']
['детская', 'гигиена', '350', 'МЛ'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['20g', 'всё', 'для', 'выпечки'];['B-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['сырные', 'снеки', '160Г'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['Мармелад', '190', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['testo', '200Г'];['B-TYPE', 'B-VOLUME']
['80', 'Г', 'чипсы'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['какао', '180', 'g'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁blue'];['B-BRAND']
['специи', '33г'];['B-TYPE', 'B-VOLUME']
['выгодно', '3.', '2', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT', 'I-PERCENT']
['90', 'г', 'кукурузные', 'снеки'];['B-VOLUME', 'I-VOLUME', 'B-TYPE', 'I-TYPE']
['её', 'кукурузные', 'снеки', '60', 'г'];['O', 'B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['фрукты', '250', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['школа', '5', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['5', 'Eмл', 'мороженое'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['чистящие', 'средства', 'I00мл'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
['▁базе', 'ли'];['B-TYPE', 'I-TYPE']
['▁при', 'права', '▁для', '▁рас', 'сол'];['B-TYPE', 'I-TYPE', 'O', 'O', 'O']
['▁раствор', 'им', 'ый'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['детские', 'напитки', '180', 'Г'];['B-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME']
['40', 'г', 'Соломка'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['100г', 'консервы'];['B-VOLUME', 'B-TYPE']
['▁л', 'пом', 'ид', 'оры'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁р', 'рок', 'и'];['O', 'O', 'O']
['▁', 'limo'];['B-BRAND', 'I-BRAND']
['школа', '18', 'МЛ'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁у', 'длин', 'ите'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['уксус', '3', '%'];['B-TYPE', 'B-PERCENT', 'I-PERCENT']
['его', 'похрустеть', 'под', 'сериал', '190мл'];['O', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['соусы', 'продать', '67', '%'];['B-TYPE', 'O', 'B-PERCENT', 'I-PERCENT']
['▁ч', 'век', 'ла'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁им', 'бир', 'ны'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['Уход', 'За', 'Собой', '85', 'Г', 'где'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME', 'I-VOLUME', 'O']
['▁бу', 'тер', 'бро', 'д', 'н'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['овощи', 'её', '100', 'г'];['B-TYPE', 'O', 'B-VOLUME', 'I-VOLUME']
"['100%', 'perekus', 's', ""pol'zoj""]";['B-PERCENT', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['90', 'г', 'шоколад'];['B-VOLUME', 'I-VOLUME', 'B-TYPE']
['▁ка', 'ит', 'оф', 'ел', 'б'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'бли', 'ны', 'к'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁с', 'раб'];['B-TYPE', 'I-TYPE']
['▁ма', 'када'];['B-BRAND', 'I-BRAND']
['похрустеть', 'под', 'сериал', '0.4r9Л'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['▁готовы', 'е', '▁завтра', 'ки'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE']
['▁сал', 'фет', 'ки', '▁для', '▁', 'ин'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O']
['▁мя', 'со', '▁мор', 'ожен', 'ое'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['грибы', '50', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁лимон', 'а', 'дия'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['110Г', 'основные', 'блюда'];['B-VOLUME', 'B-TYPE', 'I-TYPE']
['кг', '▁корм'];['B-VOLUME', 'B-TYPE']
['▁бу', 'тер'];['B-TYPE', 'I-TYPE']
['похрустеть', 'под', 'сериал', 'W05Г'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['200Г', 'Хлебцы'];['B-VOLUME', 'B-TYPE']
['▁гре', 'п', 'фр', 'у', 'ты'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁би'];['O']
['▁спа', 'г', 'нети'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['▁го', 'рош', 'ка'];['B-TYPE', 'I-TYPE', 'I-TYPE']
['котлеты', '2r0Г'];['B-TYPE', 'B-VOLUME']
['какао', '180', 'г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁вет', 'чи', 'ны'];['B-TYPE', 'I-TYPE', 'I-TYPE']
"['perekus', 's', ""pol'zoj"", '100%', 'их']";['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-PERCENT', 'O']
['▁', 'Й', '▁da', 'я'];['B-TYPE', 'I-TYPE', 'B-BRAND', 'O']
['▁мор', 'ков', 'ь', '▁по', '-', 'кор', 'ей', 'с'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['соки', '1.45', 'l', 'это'];['B-TYPE', 'B-VOLUME', 'I-VOLUME', 'O']
['1t0Г', 'чипсы'];['B-VOLUME', 'B-TYPE']
['▁cor', 'rado', '▁', 'марин', 'ован', 'н'];['B-BRAND', 'I-BRAND', 'B-TYPE', 'I-TYPE', 'I-TYPE', 'I-TYPE']
['▁', 'лай', 'мон', '▁фр', 'еш'];['B-BRAND', 'I-BRAND', 'I-BRAND', 'B-BRAND', 'I-BRAND']
['▁сом'];['B-TYPE']
['▁газ', '▁NO', '▁л'];['B-TYPE', 'B-BRAND', 'B-VOLUME']
['▁', 'сель', 'дь', '▁в', '▁расс', 'о', 'ле'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'O', 'O', 'O', 'O']
['▁fel', 'iks'];['B-BRAND', 'I-BRAND']
['0.44Л', 'пиво'];['B-VOLUME', 'B-TYPE']
['▁бор', 'щ'];['B-TYPE', 'I-TYPE']
['270г', 'МАКАРОНЫ'];['B-VOLUME', 'B-TYPE']
['паштеты', '200', 'g'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁kor', 'n', 'wr'];['B-BRAND', 'I-BRAND', 'I-BRAND']
['▁fruct', 'i'];['B-TYPE', 'I-TYPE']
['▁пап', 'иро'];['B-TYPE', 'I-TYPE']
['салфетки', '8', 'шт'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['▁го', 'лень', '▁кур', 'и', 'нная'];['B-TYPE', 'I-TYPE', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['пирожные', '440г'];['B-TYPE', 'B-VOLUME']
['паштеты', '55', 'Г'];['B-TYPE', 'B-VOLUME', 'I-VOLUME']
['1O0г', 'только', 'в', 'доставке'];['B-VOLUME', 'B-TYPE', 'I-TYPE', 'I-TYPE']
['▁ей', 'гурт'];['B-TYPE', 'I-TYPE']
['НОВИНКИ', 'С', 'ДОСТАВКОЙ', '3.5%'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-PERCENT']
['для', 'мытья', 'посуды', '50шт'];['B-TYPE', 'I-TYPE', 'I-TYPE', 'B-VOLUME']
['▁блуз', 'а', '▁y'];['B-TYPE', 'I-TYPE', 'B-BRAND']
['в', 'газировка', '1.5', 'Л'];['O', 'B-TYPE', 'B-VOLUME', 'I-VOLUME']
['замороженные', 'блюда', '850g'];['B-TYPE', 'I-TYPE', 'B-VOLUME']
